time_iso8601,clones_total,clones_unique,views_total,views_unique
2021-12-10 00:00:00+00:00,2,2,,
2021-12-13 00:00:00+00:00,1,1,,
2021-12-16 00:00:00+00:00,1,1,,
2021-12-19 00:00:00+00:00,2,2,,
