time_iso8601,clones_total,clones_unique,views_total,views_unique
2021-12-28 00:00:00+00:00,3,3,,
2021-12-31 00:00:00+00:00,1,1,,
2022-01-01 00:00:00+00:00,1,1,,
2022-01-04 00:00:00+00:00,1,1,,
2022-01-05 00:00:00+00:00,1,1,,
2022-01-07 00:00:00+00:00,1,1,,
